time,open,high,low,close,volume
2019-05-28 19:59:00,43.9819450476,43.9819450476,43.9819450476,43.9819450476,404
2019-05-28 19:57:00,44.0066055158,44.0066055158,44.0066055158,44.0066055158,464
2019-05-28 19:55:00,43.9819450476,43.9819450476,43.9572845794,43.9572845794,7088
2019-05-28 19:54:00,43.9819450476,43.9819450476,43.9819450476,43.9819450476,2024
2019-05-28 19:52:00,43.9942752817,43.9942752817,43.9942752817,43.9942752817,980
2019-05-28 19:51:00,43.9942752817,44.0140036563,43.9942752817,44.0140036563,2472
2019-05-28 19:50:00,43.9819450476,43.9819450476,43.9819450476,43.9819450476,2552
2019-05-28 19:48:00,43.9696148135,43.9696148135,43.9696148135,43.9696148135,400
2019-05-28 19:45:00,43.9597506262,43.9597506262,43.9597506262,43.9597506262,480
2019-05-28 19:44:00,43.9720808603,43.9720808603,43.9696148135,43.9696148135,3736
2019-05-28 19:36:00,43.9918092349,43.9942752817,43.9918092349,43.9942752817,1800
2019-05-28 19:34:00,43.9696148135,43.9696148135,43.9696148135,43.9696148135,1200
2019-05-28 19:28:00,43.977012954,43.977012954,43.9745469071,43.9745469071,3800
2019-05-28 19:21:00,43.9844110944,43.9844110944,43.9844110944,43.9844110944,2000
2019-05-28 19:05:00,43.9942752817,43.9942752817,43.9942752817,43.9942752817,1740
2019-05-28 18:54:00,44.0164697031,44.0164697031,44.0164697031,44.0164697031,1400
2019-05-28 18:48:00,44.0189357499,44.0189357499,44.0189357499,44.0189357499,2800
2019-05-28 18:44:00,44.0189357499,44.0189357499,44.0189357499,44.0189357499,400
2019-05-28 18:42:00,44.0189357499,44.0189357499,44.0189357499,44.0189357499,2792
2019-05-28 18:36:00,43.9893431881,43.9893431881,43.9868771412,43.9868771412,2608
2019-05-28 18:32:00,43.9819450476,43.9844110944,43.9819450476,43.9844110944,1480
2019-05-28 18:22:00,43.9696148135,43.9696148135,43.9696148135,43.9696148135,744
2019-05-28 18:16:00,43.9572845794,43.9572845794,43.9572845794,43.9572845794,800
2019-05-28 18:09:00,43.9572845794,43.9942752817,43.9572845794,43.9942752817,840
2019-05-28 18:01:00,43.9523524857,43.9523524857,43.9523524857,43.9523524857,302084
2019-05-28 18:00:00,43.9523524857,43.9523524857,43.9523524857,43.9523524857,53552
2019-05-28 17:49:00,43.9474203921,43.9474203921,43.9474203921,43.9474203921,4028
2019-05-28 17:47:00,43.9868771412,43.9868771412,43.9868771412,43.9868771412,9408
2019-05-28 17:45:00,43.9918092349,43.9967413285,43.9918092349,43.9942752817,5284
2019-05-28 17:44:00,43.9868771412,43.9893431881,43.9794790008,43.9893431881,12212
2019-05-28 17:35:00,43.9523524857,43.9523524857,43.9523524857,43.9523524857,600
2019-05-28 17:33:00,43.9523524857,43.9523524857,43.9523524857,43.9523524857,856
2019-05-28 17:29:00,43.9523524857,43.9523524857,43.9449543453,43.9449543453,4688
2019-05-28 17:25:00,43.9523524857,43.9523524857,43.9523524857,43.9523524857,404
2019-05-28 17:23:00,43.9696148135,43.9696148135,43.9696148135,43.9696148135,2424
2019-05-28 17:20:00,43.9474203921,43.9474203921,43.9474203921,43.9474203921,876
2019-05-28 17:19:00,43.9474203921,43.9474203921,43.9474203921,43.9474203921,1168
2019-05-28 17:06:00,43.9474203921,43.9474203921,43.9449543453,43.9449543453,2140
2019-05-28 17:05:00,43.9449543453,43.9449543453,43.9449543453,43.9449543453,496
2019-05-28 17:00:00,43.9597506262,43.9597506262,43.9597506262,43.9597506262,103480
2019-05-28 16:59:00,43.9572845794,43.9572845794,43.9572845794,43.9572845794,800
2019-05-28 16:58:00,43.9548185326,43.9548185326,43.9548185326,43.9548185326,1440
2019-05-28 16:57:00,43.9548185326,43.9548185326,43.9548185326,43.9548185326,556
2019-05-28 16:56:00,43.9252259707,43.9523524857,43.9252259707,43.9252259707,1380484
2019-05-28 16:54:00,43.9548185326,43.9548185326,43.9548185326,43.9548185326,9480
2019-05-28 16:53:00,43.9548185326,43.9548185326,43.9547938721,43.9547938721,1240
2019-05-28 16:52:00,43.9449543453,43.9523524857,43.9449543453,43.9523524857,840
2019-05-28 16:50:00,43.9548185326,43.9548185326,43.9548185326,43.9548185326,4052
2019-05-28 16:49:00,43.9424882985,43.9498864389,43.9424882985,43.9498864389,3136
2019-05-28 16:45:00,43.9054975962,43.907963643,43.8980994557,43.907963643,24424
2019-05-28 16:43:00,43.9523524857,43.9523524857,43.9523524857,43.9523524857,3832
2019-05-28 16:42:00,43.9523524857,43.9523524857,43.9523524857,43.9523524857,5292
2019-05-28 16:40:00,43.9646827199,43.9646827199,43.9523524857,43.9646827199,6324
2019-05-28 16:38:00,43.9696148135,43.9696148135,43.9696148135,43.9696148135,720
2019-05-28 16:37:00,43.9523524857,43.9523524857,43.9523524857,43.9523524857,22604
2019-05-28 16:36:00,43.9671487667,43.9671487667,43.9671487667,43.9671487667,3488
2019-05-28 16:32:00,43.9696148135,43.9696148135,43.9696148135,43.9696148135,4064
2019-05-28 16:31:00,43.9572845794,43.9572845794,43.9572845794,43.9572845794,660
2019-05-28 16:30:00,43.9597506262,43.9597506262,43.9597506262,43.9597506262,1476
2019-05-28 16:29:00,43.9548185326,43.9548185326,43.9548185326,43.9548185326,652
2019-05-28 16:27:00,43.9794790008,43.9794790008,43.9745469071,43.9794790008,3680
2019-05-28 16:23:00,44.0189357499,44.0189357499,44.0189357499,44.0189357499,956
2019-05-28 16:22:00,43.9745469071,43.9794790008,43.9745469071,43.9794790008,301396
2019-05-28 16:21:00,43.9967413285,43.9967413285,43.9967413285,43.9967413285,30100
2019-05-28 16:20:00,43.9942752817,43.9967413285,43.9942752817,43.9967413285,24876
2019-05-28 16:18:00,44.004139469,44.004139469,44.004139469,44.004139469,384800
2019-05-28 16:17:00,44.0066055158,44.0337320308,44.0066055158,44.0066055158,144760
2019-05-28 16:16:00,44.0016734222,44.0016734222,44.0016734222,44.0016734222,11012
2019-05-28 16:15:00,44.0164697031,44.031265984,44.0164697031,44.031265984,34020
2019-05-28 16:14:00,44.0016734222,44.0238678435,44.0016734222,44.0238678435,1872
2019-05-28 16:13:00,44.0189357499,44.031265984,44.0189357499,44.0189357499,1648
2019-05-28 16:11:00,44.0337320308,44.0337320308,44.0337320308,44.0337320308,756
2019-05-28 16:10:00,44.0140036563,44.0140036563,44.0140036563,44.0140036563,1592
2019-05-28 16:09:00,43.9794790008,43.9794790008,43.9794790008,43.9794790008,6452
2019-05-28 16:08:00,43.9794790008,43.9794790008,43.9794790008,43.9794790008,3608
2019-05-28 16:07:00,44.0214017967,44.0214017967,44.0214017967,44.0214017967,2400
2019-05-28 16:06:00,44.0386641245,44.0386641245,43.9523524857,44.0214017967,87228
2019-05-28 16:05:00,44.0361980777,44.0386641245,44.0189357499,44.0189357499,12680
2019-05-28 16:04:00,44.0361980777,44.0386641245,44.0361980777,44.0386641245,4800
2019-05-28 16:03:00,44.0263338904,44.058392499,44.0238678435,44.0435962181,14116
2019-05-28 16:02:00,43.9893431881,44.058392499,43.9893431881,44.0214017967,71160
2019-05-28 16:01:00,43.935090158,44.0509943586,43.9054975962,43.9523524857,2079264
2019-05-28 16:00:00,44.0657906395,44.0707227331,43.9178278303,43.9375562048,1988732
2019-05-28 15:59:00,44.0164697031,44.07318878,44.0115376094,44.0608585459,683660
2019-05-28 15:58:00,44.0214017967,44.031265984,43.9646827199,44.0115376094,769484
2019-05-28 15:57:00,44.0287999372,44.0361980777,43.9868771412,44.0214017967,655652
2019-05-28 15:56:00,44.1521022782,44.1570343719,43.9819450476,44.0263338904,1831380
2019-05-28 15:55:00,44.1422380909,44.1668985592,44.1200436696,44.1471701846,556524
2019-05-28 15:54:00,44.1323739037,44.1595004187,44.1151115759,44.1430518864,383192
2019-05-28 15:53:00,44.12744181,44.1397720441,44.0953832014,44.1360729739,406572
2019-05-28 15:52:00,44.1570343719,44.1644325123,44.1200436696,44.1323739037,318228
2019-05-28 15:51:00,44.1052473886,44.1792287933,44.1040143652,44.154568325,545236
2019-05-28 15:50:00,44.1434711144,44.1659121404,44.0953832014,44.1077134355,446192
2019-05-28 15:49:00,44.1200436696,44.154568325,44.1163445993,44.1422380909,299700
2019-05-28 15:48:00,44.1249757632,44.1434711144,44.1175776227,44.121276693,323556
2019-05-28 15:47:00,44.1249757632,44.1299078568,44.0879850609,44.1225097164,378844
2019-05-28 15:46:00,44.0781208736,44.1299078568,44.0559264522,44.1249757632,340412
2019-05-28 15:45:00,44.0904511077,44.0904511077,44.0485283118,44.0805869204,412500
2019-05-28 15:44:00,44.1101794823,44.1126455291,44.0805869204,44.0904511077,353564
2019-05-28 15:43:00,44.0953832014,44.1263814099,44.0780962131,44.1101794823,321640
2019-05-28 15:42:00,44.0559264522,44.1150869154,44.0509943586,44.0953832014,329252
2019-05-28 15:41:00,44.1274171496,44.1274171496,44.0485283118,44.0559264522,545908
2019-05-28 15:40:00,44.0781208736,44.1373059973,44.0781208736,44.1232988514,230772
2019-05-28 15:39:00,44.0756548268,44.0830529672,44.0534604054,44.0781208736,303216
2019-05-28 15:38:00,44.1052473886,44.1151115759,44.07318878,44.0756548268,234432
2019-05-28 15:37:00,44.0953832014,44.1126455291,44.0707227331,44.1077134355,272160
2019-05-28 15:36:00,44.0796005017,44.0990822716,44.0361980777,44.0958024293,670752
2019-05-28 15:35:00,44.1040143652,44.110006859,44.0756548268,44.0781208736,302744
2019-05-28 15:34:00,44.1077134355,44.1225097164,44.1027813418,44.1027813418,226416
2019-05-28 15:33:00,44.0830529672,44.1225097164,44.0830529672,44.1077134355,295932
2019-05-28 15:32:00,44.1140265153,44.1422380909,44.0805869204,44.0830529672,457184
2019-05-28 15:31:00,44.1225097164,44.1225097164,44.0992795553,44.1126455291,267656
2019-05-28 15:30:00,44.1299078568,44.1299078568,44.1027813418,44.1225097164,233004
2019-05-28 15:29:00,44.1471701846,44.1668985592,44.1299078568,44.1299078568,367940
2019-05-28 15:28:00,44.154568325,44.1630268656,44.1323739037,44.1496362314,166964
2019-05-28 15:27:00,44.1619664655,44.1668985592,44.1496362314,44.154568325,124628
2019-05-28 15:26:00,44.1570343719,44.1816948401,44.154568325,44.1644325123,173524
2019-05-28 15:25:00,44.1471701846,44.1767627464,44.1462084263,44.1570343719,131560
2019-05-28 15:24:00,44.1373059973,44.1496362314,44.1225097164,44.1447041378,250732
2019-05-28 15:23:00,44.1382677556,44.1422380909,44.12744181,44.1373059973,142184
2019-05-28 15:22:00,44.1619664655,44.1619664655,44.1200436696,44.1383663974,223916
2019-05-28 15:21:00,44.1619664655,44.1644325123,44.1496362314,44.1619664655,109892
2019-05-28 15:20:00,44.1596483815,44.1608567444,44.1410050675,44.1595004187,163720
2019-05-28 15:19:00,44.1631994889,44.169364606,44.1471701846,44.1578235069,145072
2019-05-28 15:18:00,44.1767627464,44.1816948401,44.1619664655,44.1644325123,166624
2019-05-28 15:17:00,44.1397720441,44.1804618167,44.1397720441,44.1767627464,155964
2019-05-28 15:16:00,44.1422380909,44.1619664655,44.1323739037,44.1385390207,282384
2019-05-28 15:15:00,44.1200436696,44.153828511,44.1200436696,44.1422380909,216316
2019-05-28 15:14:00,44.0904511077,44.1397720441,44.0892427448,44.1225097164,237308
2019-05-28 15:13:00,44.0966162248,44.1067023563,44.0855190141,44.0882316656,193156
2019-05-28 15:12:00,44.1126455291,44.1200436696,44.0805869204,44.0978492482,192604
2019-05-28 15:11:00,44.1249757632,44.1249757632,44.1027813418,44.1126455291,183564
2019-05-28 15:10:00,44.1397720441,44.1397720441,44.1126455291,44.1249511027,203268
2019-05-28 15:09:00,44.1397720441,44.1521022782,44.1225097164,44.1397720441,520468
2019-05-28 15:08:00,44.1521022782,44.1631994889,44.1422380909,44.1438163609,243588
2019-05-28 15:07:00,44.1619664655,44.1989571678,44.149932157,44.149932157,314220
2019-05-28 15:06:00,44.100315295,44.1668985592,44.100315295,44.1644325123,297856
