time,open,high,low,close,volume
2019-10-25 20:00:00,61.0828227355,61.0828227355,61.0704452638,61.0828227355,8488
2019-10-25 19:59:00,61.0828227355,61.0828227355,61.0828227355,61.0828227355,800
2019-10-25 19:58:00,61.0778717468,61.0778717468,61.0704452638,61.0704452638,8572
2019-10-25 19:57:00,61.0778717468,61.0778717468,61.0778717468,61.0778717468,1680
2019-10-25 19:56:00,61.0778717468,61.0778717468,61.0778717468,61.0778717468,1248
2019-10-25 19:55:00,61.0828227355,61.0828227355,61.0828227355,61.0828227355,700
2019-10-25 19:53:00,61.0828227355,61.0828227355,61.0828227355,61.0828227355,6252
2019-10-25 19:52:00,61.0828227355,61.0828227355,61.0828227355,61.0828227355,6064
2019-10-25 19:51:00,61.0778717468,61.0778717468,61.0778717468,61.0778717468,3360
2019-10-25 19:50:00,61.0778717468,61.0803472411,61.0778717468,61.0803472411,2884
2019-10-25 19:47:00,61.0778717468,61.0778717468,61.0778717468,61.0778717468,1828
2019-10-25 19:45:00,61.0827979805,61.0827979805,61.0827979805,61.0827979805,5188
2019-10-25 19:43:00,61.0828227355,61.0828227355,61.0828227355,61.0828227355,5840
2019-10-25 19:41:00,61.0803472411,61.0803472411,61.0803472411,61.0803472411,520
2019-10-25 19:39:00,61.0803472411,61.0803472411,61.0753962524,61.0753962524,800
2019-10-25 19:38:00,61.0753962524,61.0778717468,61.0753962524,61.0778717468,1128
2019-10-25 19:37:00,61.0753962524,61.0753962524,61.0753962524,61.0753962524,472
2019-10-25 19:36:00,61.0704452638,61.0704452638,61.0704452638,61.0704452638,400
2019-10-25 19:35:00,61.0753962524,61.0753962524,61.0753962524,61.0753962524,1528
2019-10-25 19:33:00,61.0679697694,61.0679697694,61.0679697694,61.0679697694,496
2019-10-25 19:30:00,61.0704452638,61.0704452638,61.0704452638,61.0704452638,784
2019-10-25 19:27:00,61.0704452638,61.0778717468,61.0704452638,61.0778717468,2240
2019-10-25 19:24:00,61.0704452638,61.0704452638,61.0704452638,61.0704452638,2380
2019-10-25 19:20:00,61.0803472411,61.0803472411,61.0704452638,61.0704452638,4444
2019-10-25 19:17:00,61.0704452638,61.0704452638,61.0704452638,61.0704452638,2000
2019-10-25 19:14:00,61.0704452638,61.0704452638,61.0704452638,61.0704452638,3380
2019-10-25 19:12:00,61.0679697694,61.0679697694,61.0679697694,61.0679697694,3140
2019-10-25 19:10:00,61.0580677921,61.0704452638,61.0506413091,61.0654942751,19376
2019-10-25 19:09:00,61.0580677921,61.0580677921,61.0580677921,61.0580677921,500
2019-10-25 19:06:00,61.0456903204,61.0456903204,61.0456903204,61.0456903204,2364
2019-10-25 19:05:00,61.0531168034,61.0531168034,61.0456903204,61.0456903204,12000
2019-10-25 19:04:00,61.0580677921,61.0580677921,61.0555922978,61.0555922978,4000
2019-10-25 19:03:00,61.0704452638,61.0704452638,61.0704452638,61.0704452638,3648
2019-10-25 19:02:00,61.0704452638,61.0704452638,61.0704452638,61.0704452638,4564
2019-10-25 18:54:00,61.0704452638,61.0704452638,61.0704452638,61.0704452638,3336
2019-10-25 18:43:00,61.0704452638,61.0704452638,61.0704452638,61.0704452638,848
2019-10-25 18:40:00,61.0704452638,61.0704452638,61.0704452638,61.0704452638,1144
2019-10-25 18:39:00,61.0555922978,61.0555922978,61.0555922978,61.0555922978,1260
2019-10-25 18:37:00,61.0704452638,61.0704452638,61.0704452638,61.0704452638,400
2019-10-25 18:35:00,61.0704452638,61.0704452638,61.0506413091,61.0506413091,2192
2019-10-25 18:34:00,61.0506413091,61.0506413091,61.0506413091,61.0506413091,400
2019-10-25 18:33:00,61.0531168034,61.0531168034,61.0531168034,61.0531168034,660
2019-10-25 18:32:00,61.0506413091,61.0506413091,61.0506413091,61.0506413091,500
2019-10-25 18:31:00,61.0531168034,61.0531168034,61.0531168034,61.0531168034,1020
2019-10-25 18:27:00,61.0704452638,61.0778717468,61.0704452638,61.0778717468,2208
2019-10-25 18:26:00,61.0778717468,61.0778717468,61.0778717468,61.0778717468,2060
2019-10-25 18:24:00,61.0778717468,61.0778717468,61.0778717468,61.0778717468,740
2019-10-25 18:22:00,61.0952002071,61.0952002071,61.0952002071,61.0952002071,1140
2019-10-25 18:21:00,61.0902492185,61.0902492185,61.0828227355,61.0828227355,1216
2019-10-25 18:13:00,61.0828227355,61.0828227355,61.0828227355,61.0828227355,2560
2019-10-25 18:11:00,61.0778717468,61.0778717468,61.0778717468,61.0778717468,4284
2019-10-25 18:10:00,61.0828227355,61.0902492185,61.0828227355,61.0902492185,16764
2019-10-25 18:09:00,61.0778717468,61.0778717468,61.0778717468,61.0778717468,3440
2019-10-25 18:08:00,61.0828227355,61.0952002071,61.0828227355,61.0952002071,3536
2019-10-25 18:07:00,61.0828227355,61.0828227355,61.0828227355,61.0828227355,780
2019-10-25 18:06:00,61.0952002071,61.1026266901,61.0952002071,61.1026266901,3652
2019-10-25 18:05:00,61.0828227355,61.0828227355,61.0828227355,61.0828227355,456
2019-10-25 18:02:00,61.0852982298,61.0852982298,61.0778717468,61.0828227355,4444
2019-10-25 17:58:00,61.0952002071,61.0952002071,61.0952002071,61.0952002071,1208
2019-10-25 17:57:00,61.1051021845,61.1051021845,61.0952002071,61.0952002071,5600
2019-10-25 17:55:00,61.1026266901,61.1051021845,61.1001511958,61.1001511958,2900
2019-10-25 17:53:00,61.0952002071,61.0952002071,61.0952002071,61.0952002071,400
2019-10-25 17:52:00,61.0952002071,61.1026266901,61.0952002071,61.1026266901,1848
2019-10-25 17:49:00,61.0952002071,61.0952002071,61.0952002071,61.0952002071,800
2019-10-25 17:47:00,61.0803472411,61.0803472411,61.0803472411,61.0803472411,896
2019-10-25 17:46:00,61.0803472411,61.0803472411,61.0803472411,61.0803472411,700
2019-10-25 17:44:00,61.0778717468,61.1051021845,61.0778717468,61.1051021845,1444
2019-10-25 17:43:00,61.0803472411,61.0803472411,61.0778717468,61.0778717468,4000
2019-10-25 17:42:00,61.0952002071,61.0952002071,61.0803472411,61.0803472411,908
2019-10-25 17:41:00,61.1026266901,61.1051021845,61.0803472411,61.0803472411,6376
2019-10-25 17:40:00,61.0803472411,61.0803719961,61.0803472411,61.0803719961,2240
2019-10-25 17:39:00,61.0852982298,61.0852982298,61.0852982298,61.0852982298,1700
2019-10-25 17:38:00,61.0828227355,61.0828227355,61.0704452638,61.0778717468,5832
2019-10-25 17:33:00,61.0952002071,61.0952002071,61.0952002071,61.0952002071,864
2019-10-25 17:32:00,61.1075776788,61.1075776788,61.1075776788,61.1075776788,2276
2019-10-25 17:31:00,61.1051021845,61.1051021845,61.1051021845,61.1051021845,2728
2019-10-25 17:30:00,61.0927247128,61.0927247128,61.0927247128,61.0927247128,1033388
2019-10-25 17:29:00,61.0927247128,61.0927247128,61.0927247128,61.0927247128,872
2019-10-25 17:28:00,61.0927247128,61.0927247128,61.0927247128,61.0927247128,1200
2019-10-25 17:23:00,61.0803472411,61.0803472411,61.0803472411,61.0803472411,2512
2019-10-25 17:21:00,61.0803472411,61.0803472411,61.0803472411,61.0803472411,1012
2019-10-25 17:20:00,61.1051021845,61.1051021845,61.1051021845,61.1051021845,472
2019-10-25 17:17:00,61.0778717468,61.0778717468,61.0778717468,61.0778717468,972
2019-10-25 17:16:00,61.0852982298,61.0852982298,61.0852982298,61.0852982298,532
2019-10-25 17:15:00,61.0952002071,61.0952002071,61.0803472411,61.0927247128,5724
2019-10-25 17:14:00,61.0877737241,61.0877737241,61.0852982298,61.0852982298,4476
2019-10-25 17:13:00,61.0877737241,61.0877737241,61.0877737241,61.0877737241,780
2019-10-25 17:12:00,61.0976757015,61.1026266901,61.0976757015,61.1026266901,1664
2019-10-25 17:11:00,61.1051021845,61.1051021845,61.1051021845,61.1051021845,424
2019-10-25 17:10:00,61.1150041618,61.1150041618,61.1150041618,61.1150041618,2640
2019-10-25 17:09:00,61.1100531731,61.1125286675,61.1100531731,61.1100531731,2004
2019-10-25 17:08:00,61.1051021845,61.1051021845,61.1051021845,61.1051021845,524
2019-10-25 17:07:00,61.0976757015,61.0976757015,61.0976757015,61.0976757015,2020
2019-10-25 17:04:00,61.1150041618,61.1150041618,61.0976757015,61.0976757015,1612
2019-10-25 17:03:00,61.1075776788,61.1075776788,61.1075776788,61.1075776788,2372
2019-10-25 17:00:00,61.1075776788,61.1075776788,61.1075776788,61.1075776788,448
2019-10-25 16:58:00,61.1199551505,61.1199551505,61.1199551505,61.1199551505,1468
2019-10-25 16:57:00,61.1199551505,61.1199551505,61.1199551505,61.1199551505,1264
2019-10-25 16:55:00,61.1150041618,61.1150041618,61.1150041618,61.1150041618,1708
2019-10-25 16:54:00,61.1298571278,61.1298571278,61.1298571278,61.1298571278,3864
2019-10-25 16:53:00,61.1323326222,61.1323326222,61.1323326222,61.1323326222,1132
2019-10-25 16:51:00,61.1075776788,61.1075776788,61.1075776788,61.1075776788,696540
2019-10-25 16:50:00,61.1075776788,61.1150041618,61.1075776788,61.1150041618,3292
2019-10-25 16:48:00,61.1075776788,61.1075776788,61.1075776788,61.1075776788,468
2019-10-25 16:46:00,61.0877737241,61.0877737241,61.0877737241,61.0877737241,24552
2019-10-25 16:45:00,61.0927247128,61.0952002071,61.0927247128,61.0952002071,1612
2019-10-25 16:43:00,61.0679697694,61.1447100938,61.0679697694,61.1273816335,40440
2019-10-25 16:39:00,61.0580677921,61.0580677921,61.0580677921,61.0580677921,4388
2019-10-25 16:38:00,61.0456903204,61.0456903204,61.0456903204,61.0456903204,6556
2019-10-25 16:36:00,61.0555922978,61.0555922978,61.0555922978,61.0555922978,1176
2019-10-25 16:35:00,61.0407393317,61.0407393317,61.0407393317,61.0407393317,166056
2019-10-25 16:34:00,61.0555922978,61.0555922978,61.0555922978,61.0555922978,404
2019-10-25 16:32:00,61.0555922978,61.0555922978,61.0555922978,61.0555922978,504
2019-10-25 16:31:00,61.0407393317,61.0407393317,61.0407393317,61.0407393317,41476
2019-10-25 16:30:00,61.0555922978,61.0580677921,61.0555922978,61.0555922978,6712
2019-10-25 16:28:00,61.0407888416,61.0407888416,61.0407393317,61.0407393317,5632
2019-10-25 16:27:00,61.0333623586,61.0333623586,61.0333128487,61.0333128487,8000
2019-10-25 16:26:00,61.0333128487,61.0333128487,61.0283618601,61.0283618601,6292
2019-10-25 16:25:00,61.0333128487,61.0333128487,61.0333128487,61.0333128487,960
2019-10-25 16:24:00,61.0333128487,61.0333376037,61.0333128487,61.0333128487,3056
2019-10-25 16:22:00,61.0333128487,61.0333128487,61.0333128487,61.0333128487,884
2019-10-25 16:21:00,61.0481658148,61.0481658148,61.0283618601,61.0283618601,20132
