time,open,high,low,close,volume
2019-09-25 19:59:00,54.7009983378,54.7009983378,54.6836698775,54.6836698775,2848
2019-09-25 19:58:00,54.6737679001,54.6737679001,54.6737679001,54.6737679001,872
2019-09-25 19:54:00,54.6836698775,54.6836698775,54.6836698775,54.6836698775,404
2019-09-25 19:51:00,54.6836698775,54.6836698775,54.6836698775,54.6836698775,4888
2019-09-25 19:48:00,54.6762433944,54.6762433944,54.6712924058,54.6712924058,2148
2019-09-25 19:44:00,54.6415864737,54.6490129568,54.6415864737,54.6490129568,2000
2019-09-25 19:41:00,54.6316844964,54.6316844964,54.6316844964,54.6316844964,7144
2019-09-25 19:40:00,54.6539639454,54.6539639454,54.6539639454,54.6539639454,8000
2019-09-25 19:35:00,54.6341599907,54.6341599907,54.6341599907,54.6341599907,1600
2019-09-25 19:32:00,54.6341599907,54.6341599907,54.6341599907,54.6341599907,1200
2019-09-25 19:31:00,54.6217825191,54.6217825191,54.6217825191,54.6217825191,1256
2019-09-25 19:30:00,54.6341599907,54.6341599907,54.6341599907,54.6341599907,1060
2019-09-25 19:27:00,54.6341599907,54.6539639454,54.6341599907,54.6539639454,4000
2019-09-25 19:25:00,54.6539639454,54.6539639454,54.6341599907,54.6341599907,5000
2019-09-25 19:18:00,54.6638659228,54.6638659228,54.6490129568,54.6490129568,1456
2019-09-25 19:15:00,54.6861453718,54.6861453718,54.6861453718,54.6861453718,400
2019-09-25 19:12:00,54.6836698775,54.6836698775,54.6836698775,54.6836698775,1300
2019-09-25 19:10:00,54.6712924058,54.6712924058,54.6712924058,54.6712924058,22000
2019-09-25 19:07:00,54.6910963605,54.6910963605,54.6712924058,54.6712924058,6588
2019-09-25 19:06:00,54.6910963605,54.6910963605,54.6910963605,54.6910963605,1804
2019-09-25 18:54:00,54.7059493265,54.7084248208,54.7059493265,54.7084248208,2008
2019-09-25 18:53:00,54.7034738321,54.7059493265,54.7034738321,54.7059493265,2000
2019-09-25 18:49:00,54.7009983378,54.7009983378,54.7009983378,54.7009983378,2000
2019-09-25 18:48:00,54.6910963605,54.6910963605,54.6910963605,54.6910963605,2880
2019-09-25 18:44:00,54.7034738321,54.7034738321,54.7034738321,54.7034738321,3472
2019-09-25 18:34:00,54.7084248208,54.7084248208,54.7084248208,54.7084248208,696
2019-09-25 18:31:00,54.7034738321,54.7034738321,54.7034738321,54.7034738321,2208
2019-09-25 18:24:00,54.7109003151,54.7109003151,54.7084248208,54.7084248208,3280
2019-09-25 18:21:00,54.7480327302,54.7480327302,54.7480327302,54.7480327302,816
2019-09-25 18:18:00,54.7307042698,54.7307042698,54.7307042698,54.7307042698,2400
2019-09-25 18:17:00,54.7183267982,54.7183267982,54.7183267982,54.7183267982,1200
2019-09-25 18:12:00,54.7084248208,54.7084248208,54.7084248208,54.7084248208,800
2019-09-25 18:09:00,54.7084248208,54.7084248208,54.7084248208,54.7084248208,812
2019-09-25 18:07:00,54.7084248208,54.7084248208,54.7084248208,54.7084248208,1824
2019-09-25 18:05:00,54.7059493265,54.7133758095,54.7059493265,54.7133758095,1900
2019-09-25 18:04:00,54.6960473491,54.7059493265,54.6960473491,54.7059493265,4400
2019-09-25 18:02:00,54.6985228435,54.6985228435,54.6985228435,54.6985228435,5744
2019-09-25 18:01:00,54.6861453718,54.6861453718,54.6861453718,54.6861453718,189092
2019-09-25 17:56:00,54.6985228435,54.6985228435,54.6985228435,54.6985228435,968
2019-09-25 17:55:00,54.6960473491,54.6960473491,54.6960473491,54.6960473491,492
2019-09-25 17:44:00,54.6836698775,54.6836698775,54.6836698775,54.6836698775,408
2019-09-25 17:42:00,54.7158513038,54.7158513038,54.6836698775,54.6836698775,1196
2019-09-25 17:41:00,54.6886208661,54.6886208661,54.6886208661,54.6886208661,604
2019-09-25 17:39:00,54.6836698775,54.6836698775,54.6836698775,54.6836698775,800
2019-09-25 17:34:00,54.6713171607,54.6713171607,54.6713171607,54.6713171607,920
2019-09-25 17:33:00,54.6737679001,54.6737679001,54.6712924058,54.6712924058,4804
2019-09-25 17:31:00,54.6910963605,54.6910963605,54.6910963605,54.6910963605,448
2019-09-25 17:24:00,54.6861453718,54.6861453718,54.6861453718,54.6861453718,6740
2019-09-25 17:23:00,54.6762433944,54.6762433944,54.6762433944,54.6762433944,400
2019-09-25 17:22:00,54.6762433944,54.6762433944,54.6762433944,54.6762433944,704
2019-09-25 17:21:00,54.6836698775,54.6836698775,54.6836698775,54.6836698775,2800
2019-09-25 17:19:00,54.7009983378,54.7009983378,54.6762433944,54.6762433944,3168
2019-09-25 17:18:00,54.6861453718,54.6861453718,54.6861453718,54.6861453718,400
2019-09-25 17:12:00,54.6762433944,54.6762433944,54.6762433944,54.6762433944,548
2019-09-25 17:11:00,54.6861453718,54.6861453718,54.6861453718,54.6861453718,1232
2019-09-25 17:03:00,54.6985228435,54.6985228435,54.6985228435,54.6985228435,1176
2019-09-25 17:01:00,54.7158513038,54.7158513038,54.7158513038,54.7158513038,46608
2019-09-25 16:51:00,54.6985228435,54.6985228435,54.6985228435,54.6985228435,404
2019-09-25 16:50:00,54.6985228435,54.6985228435,54.6985228435,54.6985228435,1620
2019-09-25 16:47:00,54.7059493265,54.7084248208,54.7059493265,54.7084248208,3296
2019-09-25 16:46:00,54.6910963605,54.6960473491,54.6910963605,54.6960473491,1984
2019-09-25 16:45:00,54.7084248208,54.7084248208,54.7084248208,54.7084248208,1284
2019-09-25 16:43:00,54.6787188888,54.7084248208,54.6787188888,54.7084248208,2012
2019-09-25 16:33:00,54.6762433944,54.6762433944,54.6762433944,54.6762433944,772
2019-09-25 16:32:00,54.6762433944,54.6762433944,54.6762433944,54.6762433944,500
2019-09-25 16:30:00,54.6910963605,54.6910963605,54.6910963605,54.6910963605,456
2019-09-25 16:29:00,54.6762433944,54.6762433944,54.6762433944,54.6762433944,400
2019-09-25 16:27:00,54.7059493265,54.7158513038,54.6836698775,54.6836698775,43500
2019-09-25 16:26:00,54.6960473491,54.7059493265,54.6960473491,54.7059493265,15528
2019-09-25 16:24:00,54.6737679001,54.6737679001,54.6737679001,54.6737679001,1200
2019-09-25 16:22:00,54.6910963605,54.6985228435,54.6910963605,54.6985228435,2104
2019-09-25 16:19:00,54.6737679001,54.6737679001,54.6737679001,54.6737679001,1036
