time,open,high,low,close,volume
2020-08-20 20:00:00,119.135,119.22,119.125,119.1375,17308
2020-08-20 19:59:00,119.085,119.15,119.035,119.1275,15056
2020-08-20 19:58:00,119.075,119.0975,119.03,119.075,20740
2020-08-20 19:57:00,119.055,119.0675,119.0425,119.0425,9732
2020-08-20 19:56:00,119.0675,119.0725,119.045,119.0725,11944
2020-08-20 19:55:00,119.055,119.055,119.04,119.04,4832
2020-08-20 19:54:00,119.0225,119.045,119.0225,119.045,6080
2020-08-20 19:53:00,118.9875,119.025,118.985,119.0225,68160
2020-08-20 19:52:00,118.9875,118.9875,118.9725,118.9875,8072
2020-08-20 19:50:00,118.9775,118.9875,118.975,118.9875,7016
2020-08-20 19:49:00,118.9975,119.0,118.975,118.9975,19488
2020-08-20 19:48:00,118.9875,119.0,118.9875,118.9975,17488
2020-08-20 19:47:00,118.9875,118.99,118.9875,118.9875,8816
2020-08-20 19:46:00,118.975,118.9875,118.975,118.9875,10480
2020-08-20 19:45:00,118.985,118.985,118.975,118.975,1836
2020-08-20 19:44:00,118.9625,118.975,118.9625,118.975,7252
2020-08-20 19:43:00,118.9625,118.9625,118.9625,118.9625,1080
2020-08-20 19:42:00,118.9625,118.975,118.9575,118.9625,26600
2020-08-20 19:41:00,118.987525,118.987525,118.987525,118.987525,2904
2020-08-20 19:40:00,118.9875,118.987525,118.9875,118.9875,6452
2020-08-20 19:39:00,118.995,118.995,118.9875,118.9875,13684
2020-08-20 19:38:00,118.9675,118.9875,118.9675,118.9875,3748
2020-08-20 19:37:00,118.975,118.9925,118.975,118.9875,10264
2020-08-20 19:36:00,118.99,118.99,118.985,118.9875,2804
2020-08-20 19:35:00,118.9925,118.995,118.9925,118.995,2144
2020-08-20 19:34:00,118.9925,118.995,118.9625,118.9625,13852
2020-08-20 19:33:00,118.9875,118.99,118.9875,118.99,4856
2020-08-20 19:32:00,118.975,118.9875,118.975,118.975,9696
2020-08-20 19:31:00,118.969975,118.975,118.9675,118.975,7624
2020-08-20 19:28:00,118.97,118.97,118.955,118.955,7880
2020-08-20 19:27:00,118.9575,118.9575,118.9525,118.9525,4176
2020-08-20 19:26:00,118.97,118.97,118.97,118.97,1612
2020-08-20 19:25:00,118.97,118.97,118.97,118.97,4220
2020-08-20 19:24:00,118.9825,118.9825,118.9825,118.9825,976
2020-08-20 19:22:00,118.9825,118.9825,118.975,118.975,2936
2020-08-20 19:20:00,118.965,118.965,118.965,118.965,1548
2020-08-20 19:19:00,118.98,118.98,118.975,118.975,2304
2020-08-20 19:18:00,118.975,118.975,118.975,118.975,536
2020-08-20 19:17:00,118.9625,118.974975,118.9625,118.974975,3828
2020-08-20 19:16:00,118.955,118.955,118.955,118.955,4124
2020-08-20 19:14:00,118.975,118.975,118.955,118.9725,2620
2020-08-20 19:13:00,118.9575,118.975,118.9575,118.975,3972
2020-08-20 19:12:00,118.9825,118.9825,118.955025,118.955025,3268
2020-08-20 19:10:00,118.9825,118.9825,118.9825,118.9825,2608
2020-08-20 19:09:00,118.975,118.975,118.97,118.97,1988
2020-08-20 19:08:00,118.965,118.965,118.965,118.965,4920
2020-08-20 19:07:00,118.975,118.975,118.975,118.975,1772
2020-08-20 19:06:00,118.97,118.97,118.97,118.97,2168
2020-08-20 19:05:00,118.97,118.97,118.97,118.97,3052
2020-08-20 19:04:00,118.97,118.97,118.97,118.97,2180
2020-08-20 19:03:00,118.9625,118.9625,118.9625,118.9625,2316
2020-08-20 19:02:00,118.975,118.9825,118.9625,118.9825,2280
2020-08-20 19:01:00,118.9625,118.9875,118.9625,118.9875,5188
2020-08-20 18:59:00,118.95,118.9725,118.95,118.9725,6764
2020-08-20 18:58:00,118.9375,118.9375,118.9375,118.9375,2120
2020-08-20 18:56:00,118.915,118.9225,118.9025,118.9225,4180
2020-08-20 18:54:00,118.9,118.9225,118.9,118.9225,4636
2020-08-20 18:53:00,118.9,118.9,118.9,118.9,2280
2020-08-20 18:52:00,118.8775,118.9,118.8775,118.9,2716
2020-08-20 18:51:00,118.87,118.87,118.855,118.855,9792
2020-08-20 18:50:00,118.91,118.9175,118.91,118.9175,8080
2020-08-20 18:49:00,118.8575,118.875,118.855,118.875,5220
2020-08-20 18:48:00,118.875,118.875,118.875,118.875,1468
2020-08-20 18:47:00,118.8525,118.8525,118.8525,118.8525,1688
2020-08-20 18:46:00,118.85,118.85,118.85,118.85,13432
2020-08-20 18:44:00,118.905,118.905,118.8625,118.8625,3900
2020-08-20 18:43:00,118.9,118.9,118.9,118.9,5420
2020-08-20 18:42:00,118.88,118.88,118.88,118.88,3068
2020-08-20 18:41:00,118.9225,118.9225,118.9,118.9,3300
2020-08-20 18:40:00,118.9375,118.9375,118.9075,118.9075,8304
2020-08-20 18:39:00,118.925,118.9325,118.925,118.9325,5064
2020-08-20 18:37:00,118.91,118.91,118.9,118.9,3100
2020-08-20 18:36:00,118.875,118.88,118.875,118.88,2992
2020-08-20 18:35:00,118.8975,118.9125,118.8975,118.9125,2664
2020-08-20 18:33:00,118.8975,118.8975,118.875,118.8975,2772
2020-08-20 18:32:00,118.875,118.875,118.875,118.875,13084
2020-08-20 18:30:00,118.88,118.88,118.875,118.875,4500
2020-08-20 18:29:00,118.895,118.9,118.8775,118.8775,5560
2020-08-20 18:28:00,118.9,118.9,118.895,118.895,2288
2020-08-20 18:27:00,118.8625,118.9025,118.8625,118.9025,5676
2020-08-20 18:26:00,118.8625,118.8625,118.8625,118.8625,3624
2020-08-20 18:25:00,118.855,118.855,118.855,118.855,6408
2020-08-20 18:24:00,118.855,118.855,118.855,118.855,1568
2020-08-20 18:22:00,118.88,118.88,118.8575,118.88,4348
2020-08-20 18:21:00,118.9125,118.9125,118.8775,118.8775,15592
2020-08-20 18:20:00,118.925,118.925,118.905,118.92,6736
2020-08-20 18:19:00,118.9625,118.9625,118.905,118.905,5796
2020-08-20 18:18:00,118.9725,118.9725,118.945,118.945,6364
2020-08-20 18:17:00,118.9575,118.97,118.9575,118.97,3440
2020-08-20 18:16:00,118.9025,118.9925,118.9025,118.96,11940
2020-08-20 18:15:00,118.9625,118.9625,118.93,118.95,3952
2020-08-20 18:14:00,118.937525,118.94,118.9375,118.9375,5872
2020-08-20 18:13:00,118.97,118.975,118.9425,118.9425,9628
2020-08-20 18:12:00,118.95,118.9625,118.95,118.9625,5004
2020-08-20 18:11:00,118.975,118.9875,118.9525,118.9525,5376
2020-08-20 18:08:00,118.9325,118.935,118.9325,118.935,3524
2020-08-20 18:07:00,118.9225,118.9325,118.8875,118.8875,11844
2020-08-20 18:06:00,118.85,118.935,118.85,118.9225,5760
2020-08-20 18:05:00,118.8125,118.875,118.8125,118.875,11280
2020-08-20 18:04:00,118.825,118.8275,118.8125,118.8125,7760
2020-08-20 18:03:00,118.8775,118.8775,118.8275,118.8275,6828
2020-08-20 18:02:00,118.9275,118.9275,118.8775,118.8875,11752
2020-08-20 18:01:00,118.9,118.935,118.9,118.935,9044
2020-08-20 18:00:00,118.9225,118.9225,118.9225,118.9225,7996
2020-08-20 17:59:00,118.85,118.9225,118.83,118.9225,13088
2020-08-20 17:58:00,118.925,118.945,118.85,118.85,15808
2020-08-20 17:57:00,118.875,119.0,118.875,118.9225,17728
2020-08-20 17:56:00,118.85,118.8725,118.825,118.8725,13840
2020-08-20 17:55:00,118.81,118.875,118.8,118.8675,13588
2020-08-20 17:54:00,118.7375,118.775,118.7375,118.775,36568
2020-08-20 17:52:00,118.7375,118.7375,118.7375,118.7375,1796
2020-08-20 17:51:00,118.715,118.715,118.715,118.715,2640
2020-08-20 17:50:00,118.7075,118.71,118.7075,118.71,2868
2020-08-20 17:49:00,118.7425,118.7425,118.7225,118.7225,7912
2020-08-20 17:48:00,118.735,118.7375,118.73,118.73,4856
2020-08-20 17:47:00,118.71,118.715,118.71,118.715,5268
2020-08-20 17:46:00,118.7275,118.7275,118.7125,118.715,9972
2020-08-20 17:45:00,118.7225,118.7425,118.7225,118.74,9148
2020-08-20 17:44:00,118.7025,118.7125,118.695,118.7125,3752
2020-08-20 17:43:00,118.695,118.725,118.695,118.72,7392
2020-08-20 17:42:00,118.695,118.7125,118.695,118.7125,30684
2020-08-20 17:41:00,118.7,118.7,118.7,118.7,1220
2020-08-20 17:40:00,118.685,118.685,118.685,118.685,5580
2020-08-20 17:39:00,118.685,118.685,118.685,118.685,4240
2020-08-20 17:38:00,118.695,118.695,118.6625,118.6625,6288
2020-08-20 17:37:00,118.6525,118.6575,118.6525,118.6575,3948
2020-08-20 17:35:00,118.685,118.685,118.67,118.67,6108
2020-08-20 17:34:00,118.695,118.695,118.6675,118.6675,3468
2020-08-20 17:33:00,118.685,118.7,118.685,118.7,7756
