time,open,high,low,close,volume
2018-11-29 20:00:00,43.6851345277,43.7095942895,43.6728801871,43.6728801871,4220
2018-11-29 19:59:00,43.7095942895,43.7095942895,43.6973644086,43.6973644086,5088
2018-11-29 19:58:00,43.7511758845,43.7511758845,43.716932218,43.716932218,7692
2018-11-29 19:57:00,43.7340540513,43.7340540513,43.7340540513,43.7340540513,6860
2018-11-29 19:56:00,43.7340540513,43.7340540513,43.7340540513,43.7340540513,540
2018-11-29 19:53:00,43.702256361,43.702256361,43.702256361,43.702256361,2232
2018-11-29 19:49:00,43.7120402657,43.7120402657,43.7120402657,43.7120402657,1600
2018-11-29 19:46:00,43.7340540513,43.7340540513,43.7340540513,43.7340540513,708
2018-11-29 19:45:00,43.6875805039,43.6875805039,43.6875805039,43.6875805039,4432
2018-11-29 19:42:00,43.7242701466,43.7242701466,43.6998103848,43.6998103848,3632
2018-11-29 19:41:00,43.7511758845,43.7511758845,43.7242701466,43.7267161227,4656
2018-11-29 19:40:00,43.7462839322,43.7462839322,43.7462839322,43.7462839322,400
2018-11-29 19:39:00,43.7340540513,43.7340540513,43.7340540513,43.7340540513,712
2018-11-29 19:38:00,43.7340540513,43.7340540513,43.7340540513,43.7340540513,400
2018-11-29 19:37:00,43.7316080751,43.7340540513,43.7316080751,43.7340540513,1000
2018-11-29 19:36:00,43.7340540513,43.7340540513,43.7340540513,43.7340540513,2000
2018-11-29 19:35:00,43.7340540513,43.7340540513,43.7340540513,43.7340540513,496
2018-11-29 19:34:00,43.7585138131,43.7707436939,43.7120402657,43.7218241704,46492
2018-11-29 19:31:00,43.7682977178,43.7707436939,43.7462839322,43.7462839322,5432
2018-11-29 19:30:00,43.7462839322,43.7462839322,43.7413919798,43.7413919798,1200
2018-11-29 19:29:00,43.7634057654,43.7707436939,43.7462839322,43.7707436939,10676
2018-11-29 19:28:00,43.7414164396,43.7414164396,43.7414164396,43.7414164396,1040
2018-11-29 19:27:00,43.7585138131,43.7585138131,43.7585138131,43.7585138131,400
2018-11-29 19:26:00,43.7585138131,43.7585138131,43.7585138131,43.7585138131,2068
2018-11-29 19:25:00,43.7585138131,43.7585138131,43.7585138131,43.7585138131,504
2018-11-29 19:23:00,43.7829735748,43.7829735748,43.7731896701,43.7731896701,5872
2018-11-29 19:22:00,43.7952034557,43.7952034557,43.785419551,43.785419551,2480
2018-11-29 19:20:00,43.8074333366,43.8074333366,43.8050118202,43.8074333366,6976
2018-11-29 19:17:00,43.8196632175,43.8196632175,43.8196632175,43.8196632175,1640
2018-11-29 19:15:00,43.853906884,43.853906884,43.8098793128,43.8098793128,5600
