time,open,high,low,close,volume
2019-11-22 20:00:00,65.005761787,65.005761787,65.0032789453,65.0032789453,3396
2019-11-22 19:58:00,65.0256245207,65.0281073624,65.0256245207,65.0281073624,3096
2019-11-22 19:55:00,65.0281073624,65.0281073624,65.0281073624,65.0281073624,400
2019-11-22 19:50:00,65.0256245207,65.0256245207,65.0256245207,65.0256245207,1360
2019-11-22 19:49:00,65.0256245207,65.0256245207,65.0256245207,65.0256245207,1332
2019-11-22 19:47:00,65.0281073624,65.0281073624,65.0281073624,65.0281073624,816
2019-11-22 19:40:00,65.0281073624,65.0281073624,65.0281073624,65.0281073624,460
2019-11-22 19:38:00,65.0281073624,65.0281073624,65.0281073624,65.0281073624,800
2019-11-22 19:35:00,65.0256245207,65.0256245207,65.0256245207,65.0256245207,400
2019-11-22 19:32:00,65.0256245207,65.0256245207,65.0256245207,65.0256245207,400
2019-11-22 19:31:00,65.0256245207,65.0256245207,65.0256245207,65.0256245207,1380
2019-11-22 19:24:00,65.0132103122,65.0132103122,65.0132103122,65.0132103122,1200
2019-11-22 19:17:00,65.0181759956,65.0181759956,65.0181759956,65.0181759956,400
2019-11-22 18:54:00,65.0181759956,65.0181759956,65.0181759956,65.0181759956,2000
2019-11-22 18:47:00,65.0206588373,65.0206588373,65.0206588373,65.0206588373,1964
2019-11-22 18:39:00,65.0305902042,65.0305902042,65.0132103122,65.0132103122,3040
2019-11-22 18:36:00,65.0132103122,65.0132103122,65.0132103122,65.0132103122,7200
2019-11-22 18:32:00,65.0206588373,65.0206588373,65.0206588373,65.0206588373,992
2019-11-22 18:21:00,65.0206588373,65.0206588373,65.0206588373,65.0206588373,960
2019-11-22 18:13:00,65.0206588373,65.0206588373,65.0206588373,65.0206588373,1600
2019-11-22 18:11:00,65.0206588373,65.0206588373,65.0206588373,65.0206588373,1100
2019-11-22 18:00:00,65.023141679,65.0305902042,65.0132103122,65.0132103122,9980
2019-11-22 17:57:00,65.0206588373,65.0206588373,65.0206588373,65.0206588373,404
2019-11-22 17:56:00,65.0206588373,65.0305902042,65.0206588373,65.0305902042,8940
2019-11-22 17:50:00,65.0206588373,65.0206588373,65.0132103122,65.0132103122,1784
2019-11-22 17:49:00,64.9983132619,65.0132103122,64.9983132619,65.0132103122,2756
2019-11-22 17:48:00,64.9958304202,65.0007961036,64.9958304202,65.0007961036,1404
2019-11-22 17:47:00,64.9958304202,64.9958304202,64.9958304202,64.9958304202,1100
2019-11-22 17:45:00,64.9958304202,64.9958304202,64.9958304202,64.9958304202,1388
2019-11-22 17:43:00,65.0007961036,65.0007961036,65.0007961036,65.0007961036,400
2019-11-22 17:36:00,64.9958304202,64.9958304202,64.9958304202,64.9958304202,1424
2019-11-22 17:20:00,64.9908647367,64.9908647367,64.9908647367,64.9908647367,800
2019-11-22 17:14:00,65.0132103122,65.0132103122,65.0131854837,65.0131854837,3284
2019-11-22 17:02:00,64.9958304202,64.9958304202,64.9958304202,64.9958304202,716
2019-11-22 17:01:00,65.0082446287,65.0082446287,64.9958304202,64.9958304202,1472
2019-11-22 17:00:00,65.0007961036,65.0007961036,65.0007961036,65.0007961036,1008
2019-11-22 16:56:00,64.9983132619,65.0007961036,64.9983132619,65.0007961036,2172
2019-11-22 16:55:00,64.9958304202,64.9958304202,64.9958304202,64.9958304202,21212
2019-11-22 16:52:00,64.9908647367,64.9908647367,64.9908647367,64.9908647367,1240
2019-11-22 16:51:00,64.9908647367,64.9908647367,64.9908647367,64.9908647367,412
2019-11-22 16:50:00,64.9983132619,65.0007961036,64.9983132619,65.0007961036,808
2019-11-22 16:45:00,64.9958304202,64.9958304202,64.9958304202,64.9958304202,900
2019-11-22 16:43:00,64.9958304202,64.9958304202,64.9958304202,64.9958304202,2476
2019-11-22 16:42:00,64.9958304202,65.005761787,64.9958304202,65.005761787,3888
2019-11-22 16:41:00,64.9958304202,64.9958304202,64.9958304202,64.9958304202,1080
2019-11-22 16:40:00,64.9958304202,64.9958304202,64.9958304202,64.9958304202,1208
2019-11-22 16:37:00,64.9958304202,64.9958304202,64.9958304202,64.9958304202,30840
2019-11-22 16:36:00,64.9958304202,64.9958304202,64.9958304202,64.9958304202,924
2019-11-22 16:31:00,65.0007961036,65.0007961036,65.0007961036,65.0007961036,2128
2019-11-22 16:29:00,64.9958304202,64.9958304202,64.9958304202,64.9958304202,213644
