time,open,high,low,close,volume
2020-06-19 20:00:00,86.607710771,86.607710771,86.607710771,86.607710771,4856
2020-06-19 19:59:00,86.6476371078,86.6476371078,86.6052153749,86.6401509197,9464
2020-06-19 19:58:00,86.702535821,86.702535821,86.6476371078,86.6476371078,4492
2020-06-19 19:57:00,86.6900588407,86.7149878473,86.6900588407,86.7149878473,1720
2020-06-19 19:56:00,86.7150128012,86.7150128012,86.7149878473,86.7149878473,2784
2020-06-19 19:55:00,86.7150128012,86.7399667617,86.7150128012,86.7399667617,3712
2020-06-19 19:54:00,86.7150128012,86.7150128012,86.7150128012,86.7150128012,2136
2020-06-19 19:53:00,86.7399667617,86.7399667617,86.7399667617,86.7399667617,1516
2020-06-19 19:52:00,86.7399667617,86.7399667617,86.7274897815,86.7274897815,2776
2020-06-19 19:51:00,86.7649207223,86.7649207223,86.7649207223,86.7649207223,2860
2020-06-19 19:50:00,86.7374713657,86.7399667617,86.7374713657,86.7399667617,1424
2020-06-19 19:48:00,86.7274897815,86.7349759696,86.7274897815,86.7349759696,2632
2020-06-19 19:46:00,86.7274897815,86.7374713657,86.7150128012,86.7374713657,8040
2020-06-19 19:41:00,86.7399667617,86.7399667617,86.7399667617,86.7399667617,1000
2020-06-19 19:40:00,86.7200035933,86.7200035933,86.7200035933,86.7200035933,5116
2020-06-19 19:38:00,86.7200035933,86.7224989894,86.7200035933,86.7224989894,2284
2020-06-19 19:37:00,86.7274897815,86.7274897815,86.7274897815,86.7274897815,592
2020-06-19 19:35:00,86.7200035933,86.7200035933,86.7200035933,86.7200035933,1940
2020-06-19 19:34:00,86.7274897815,86.7274897815,86.7274897815,86.7274897815,1952
2020-06-19 19:32:00,86.7274897815,86.7274897815,86.7274897815,86.7274897815,1692
2020-06-19 19:30:00,86.7274897815,86.7274897815,86.7274897815,86.7274897815,1684
2020-06-19 19:27:00,86.7274897815,86.7274897815,86.7274897815,86.7274897815,916
2020-06-19 19:25:00,86.7399667617,86.7399667617,86.7399667617,86.7399667617,2108
2020-06-19 19:23:00,86.7499483459,86.7499483459,86.7499483459,86.7499483459,1428
2020-06-19 19:20:00,86.7274897815,86.7274897815,86.7274897815,86.7274897815,1360
2020-06-19 19:18:00,86.7499483459,86.7499483459,86.7499483459,86.7499483459,2480
2020-06-19 19:15:00,86.7299851775,86.7299851775,86.7299851775,86.7299851775,2268
2020-06-19 19:13:00,86.7649207223,86.7649207223,86.7649207223,86.7649207223,404
2020-06-19 19:12:00,86.7424621578,86.7424621578,86.7424621578,86.7424621578,824
2020-06-19 19:11:00,86.7399667617,86.7649207223,86.7399667617,86.7649207223,2200
2020-06-19 19:10:00,86.7649207223,86.7649207223,86.7399667617,86.7399667617,3128
2020-06-19 19:09:00,86.7399667617,86.7399667617,86.7399667617,86.7399667617,1204
2020-06-19 19:06:00,86.7773727486,86.7773727486,86.7773727486,86.7773727486,1852
2020-06-19 19:00:00,86.7399667617,86.7399667617,86.7399667617,86.7399667617,500
2020-06-19 18:59:00,86.752443742,86.752443742,86.752443742,86.752443742,2100
2020-06-19 18:56:00,86.7274897815,86.7274897815,86.7274897815,86.7274897815,4016
2020-06-19 18:55:00,86.7274897815,86.7274897815,86.7274897815,86.7274897815,1352
2020-06-19 18:52:00,86.7624253262,86.7624253262,86.7624253262,86.7624253262,1240
2020-06-19 18:50:00,86.7150128012,86.7150128012,86.7150128012,86.7150128012,4256
2020-06-19 18:48:00,86.7649207223,86.7649207223,86.7200035933,86.7200035933,4732
2020-06-19 18:47:00,86.7848838907,86.7848838907,86.7674161183,86.7674161183,5856
2020-06-19 18:46:00,86.7798930986,86.7823884946,86.7724069104,86.7823884946,11748
2020-06-19 18:45:00,86.7798930986,86.7898746828,86.7798930986,86.7898746828,1248
2020-06-19 18:44:00,86.7923700788,86.7923700788,86.7923700788,86.7923700788,4016
2020-06-19 18:43:00,86.8397826038,86.8397826038,86.8397826038,86.8397826038,2288
2020-06-19 18:41:00,86.8397826038,86.8397826038,86.8397826038,86.8397826038,848
2020-06-19 18:40:00,86.8547549801,86.8547549801,86.8547549801,86.8547549801,1632
2020-06-19 18:32:00,86.8547549801,86.8547549801,86.8397826038,86.8397826038,4452
2020-06-19 18:31:00,86.8647365643,86.8647365643,86.8547549801,86.8547549801,3232
2020-06-19 18:22:00,86.8572503762,86.8572503762,86.8572503762,86.8572503762,1460
2020-06-19 18:20:00,86.8522595841,86.8522595841,86.8522595841,86.8522595841,4636
2020-06-19 18:18:00,86.9021675051,86.9021675051,86.8772135446,86.8772135446,2308
2020-06-19 18:16:00,86.9021675051,86.9021675051,86.9021675051,86.9021675051,1208
2020-06-19 18:14:00,86.8896905249,86.8896905249,86.8896905249,86.8896905249,1456
2020-06-19 18:13:00,86.8647365643,86.8647365643,86.8647365643,86.8647365643,3528
2020-06-19 18:12:00,86.8697273564,86.8697273564,86.8697273564,86.8697273564,752
2020-06-19 18:11:00,86.8896905249,86.8896905249,86.8896905249,86.8896905249,1704
2020-06-19 18:10:00,86.9021675051,86.9021675051,86.9021675051,86.9021675051,1304
2020-06-19 18:05:00,86.9146444854,86.9146444854,86.9146444854,86.9146444854,1824
2020-06-19 18:00:00,86.9146444854,86.9146444854,86.9146444854,86.9146444854,2260
2020-06-19 17:55:00,86.8522595841,86.8522595841,86.8522595841,86.8522595841,1420
2020-06-19 17:50:00,86.8896905249,86.8896905249,86.8896905249,86.8896905249,1488
2020-06-19 17:49:00,86.9096536933,86.9146444854,86.9096536933,86.9146444854,7408
2020-06-19 17:48:00,86.9096536933,86.9096536933,86.9096536933,86.9096536933,1148
2020-06-19 17:47:00,86.8896905249,86.8896905249,86.8896905249,86.8896905249,2108
2020-06-19 17:46:00,86.8397826038,86.8397826038,86.8397826038,86.8397826038,616
2020-06-19 17:44:00,86.8397826038,86.8697273564,86.8397826038,86.8697273564,5788
2020-06-19 17:42:00,86.8896905249,86.8896905249,86.8896905249,86.8896905249,1068
2020-06-19 17:41:00,83.5957677364,83.5957677364,83.5957677364,83.5957677364,1200748
2020-06-19 17:40:00,86.8896905249,86.8896905249,86.8896905249,86.8896905249,2276
2020-06-19 17:39:00,86.8846997327,86.8846997327,86.8846997327,86.8846997327,784
2020-06-19 17:38:00,86.8397826038,86.8397826038,86.8397826038,86.8397826038,3164
2020-06-19 17:37:00,86.8397826038,86.8397826038,86.8397826038,86.8397826038,1196
2020-06-19 17:36:00,86.8772135446,86.8772135446,86.8772135446,86.8772135446,1168
2020-06-19 17:34:00,86.8397826038,86.8397826038,86.8397826038,86.8397826038,2108
2020-06-19 17:33:00,86.8397826038,86.8397826038,86.8397826038,86.8397826038,1060
